,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,bpm_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,bpm_max_opp,team_opp,total_opp,home_opp,season,date,won
1034,240.0,240.0,31.0,91.0,0.341,7.0,27.0,0.259,25.0,27.0,0.926,14.0,25.0,39.0,13.0,4.0,7.0,11.0,19.0,94.0,,,0.457,0.379,0.297,0.297,25.0,71.4,42.9,41.9,4.2,10.6,9.7,100.0,97.5,132.8,,,,7.0,17.0,0.667,3.0,7.0,0.5,5.0,5.0,1.0,5.0,5.0,8.0,4.0,1.0,2.0,4.0,4.0,21.0,11.5,3.0,0.727,0.667,0.875,1.0,18.5,37.0,18.3,29.4,5.2,8.2,22.5,32.3,133.0,139.0,6.3,POR,94,0,1,240.0,240.0,49.0,83.0,0.59,9.0,17.0,0.529,21.0,26.0,0.808,10.0,42.0,52.0,31.0,10.0,6.0,13.0,20.0,128.0,,,0.678,0.645,0.205,0.313,28.6,75.0,57.1,63.3,10.4,9.4,12.1,100.0,132.8,97.5,,,,9.0,15.0,0.833,3.0,5.0,1.0,8.0,8.0,1.0,2.0,8.0,10.0,16.0,2.0,3.0,3.0,4.0,26.0,27.8,28.0,1.011,1.1,1.0,0.667,12.3,24.7,19.0,72.6,6.4,8.6,50.0,43.2,180.0,108.0,21.1,OKC,128,1,2016,2016-03-14,False
1035,240.0,240.0,49.0,83.0,0.59,9.0,17.0,0.529,21.0,26.0,0.808,10.0,42.0,52.0,31.0,10.0,6.0,13.0,20.0,128.0,,,0.678,0.645,0.205,0.313,28.6,75.0,57.1,63.3,10.4,9.4,12.1,100.0,132.8,97.5,,,,9.0,15.0,0.833,3.0,5.0,1.0,8.0,8.0,1.0,2.0,8.0,10.0,16.0,2.0,3.0,3.0,4.0,26.0,27.8,28.0,1.011,1.1,1.0,0.667,12.3,24.7,19.0,72.6,6.4,8.6,50.0,43.2,180.0,108.0,21.1,OKC,128,1,0,240.0,240.0,31.0,91.0,0.341,7.0,27.0,0.259,25.0,27.0,0.926,14.0,25.0,39.0,13.0,4.0,7.0,11.0,19.0,94.0,,,0.457,0.379,0.297,0.297,25.0,71.4,42.9,41.9,4.2,10.6,9.7,100.0,97.5,132.8,,,,7.0,17.0,0.667,3.0,7.0,0.5,5.0,5.0,1.0,5.0,5.0,8.0,4.0,1.0,2.0,4.0,4.0,21.0,11.5,3.0,0.727,0.667,0.875,1.0,18.5,37.0,18.3,29.4,5.2,8.2,22.5,32.3,133.0,139.0,6.3,POR,94,0,2016,2016-03-14,True
1036,240.0,240.0,37.0,84.0,0.44,4.0,16.0,0.25,26.0,30.0,0.867,6.0,30.0,36.0,25.0,13.0,4.0,16.0,20.0,104.0,,,0.535,0.464,0.19,0.357,13.6,61.2,38.7,67.6,12.4,6.7,14.1,100.0,99.4,102.2,,,,10.0,15.0,0.667,3.0,7.0,0.429,6.0,7.0,1.0,2.0,8.0,10.0,17.0,4.0,2.0,3.0,5.0,28.0,19.7,12.0,0.794,0.767,1.0,0.875,9.3,23.7,14.7,67.8,5.1,4.8,40.0,27.1,141.0,115.0,7.0,MIN,104,0,1,240.0,240.0,40.0,95.0,0.421,11.0,35.0,0.314,16.0,20.0,0.8,19.0,38.0,57.0,22.0,8.0,3.0,24.0,26.0,107.0,,,0.515,0.479,0.368,0.211,38.8,86.4,61.3,55.0,7.6,4.4,18.8,100.0,102.2,99.4,,,,9.0,18.0,0.714,5.0,11.0,0.556,4.0,5.0,1.0,6.0,8.0,12.0,7.0,2.0,2.0,6.0,6.0,23.0,23.5,16.0,0.815,0.792,0.75,0.8,21.6,33.8,22.0,23.6,4.7,7.8,33.9,36.6,144.0,106.0,11.2,PHO,107,1,2016,2016-03-14,False
1037,240.0,240.0,40.0,95.0,0.421,11.0,35.0,0.314,16.0,20.0,0.8,19.0,38.0,57.0,22.0,8.0,3.0,24.0,26.0,107.0,,,0.515,0.479,0.368,0.211,38.8,86.4,61.3,55.0,7.6,4.4,18.8,100.0,102.2,99.4,,,,9.0,18.0,0.714,5.0,11.0,0.556,4.0,5.0,1.0,6.0,8.0,12.0,7.0,2.0,2.0,6.0,6.0,23.0,23.5,16.0,0.815,0.792,0.75,0.8,21.6,33.8,22.0,23.6,4.7,7.8,33.9,36.6,144.0,106.0,11.2,PHO,107,1,0,240.0,240.0,37.0,84.0,0.44,4.0,16.0,0.25,26.0,30.0,0.867,6.0,30.0,36.0,25.0,13.0,4.0,16.0,20.0,104.0,,,0.535,0.464,0.19,0.357,13.6,61.2,38.7,67.6,12.4,6.7,14.1,100.0,99.4,102.2,,,,10.0,15.0,0.667,3.0,7.0,0.429,6.0,7.0,1.0,2.0,8.0,10.0,17.0,4.0,2.0,3.0,5.0,28.0,19.7,12.0,0.794,0.767,1.0,0.875,9.3,23.7,14.7,67.8,5.1,4.8,40.0,27.1,141.0,115.0,7.0,MIN,104,0,2016,2016-03-14,True
1038,240.0,240.0,41.0,83.0,0.494,9.0,25.0,0.36,18.0,20.0,0.9,8.0,30.0,38.0,23.0,2.0,7.0,9.0,22.0,109.0,,,0.594,0.548,0.301,0.241,20.0,75.0,47.5,56.1,2.2,11.1,8.9,100.0,120.4,118.2,,,,9.0,18.0,0.818,4.0,8.0,0.8,7.0,8.0,1.0,5.0,6.0,10.0,6.0,1.0,2.0,3.0,4.0,29.0,25.8,13.0,0.999,1.0,0.667,0.727,17.2,40.1,20.1,31.8,1.7,5.4,33.3,29.1,200.0,128.0,15.4,CHI,109,0,1,240.0,240.0,37.0,83.0,0.446,6.0,20.0,0.3,27.0,31.0,0.871,10.0,32.0,42.0,12.0,5.0,9.0,7.0,18.0,107.0,,,0.554,0.482,0.241,0.373,25.0,80.0,52.5,32.4,5.5,15.5,6.8,100.0,118.2,120.4,,,,10.0,22.0,1.0,3.0,7.0,0.429,11.0,13.0,1.0,4.0,10.0,11.0,7.0,3.0,6.0,3.0,4.0,33.0,29.2,7.0,1.054,1.0,0.778,1.5,18.7,30.8,19.3,32.9,4.3,19.4,20.5,33.4,221.0,130.0,13.7,TOR,107,1,2016,2016-03-14,True
1039,240.0,240.0,37.0,83.0,0.446,6.0,20.0,0.3,27.0,31.0,0.871,10.0,32.0,42.0,12.0,5.0,9.0,7.0,18.0,107.0,,,0.554,0.482,0.241,0.373,25.0,80.0,52.5,32.4,5.5,15.5,6.8,100.0,118.2,120.4,,,,10.0,22.0,1.0,3.0,7.0,0.429,11.0,13.0,1.0,4.0,10.0,11.0,7.0,3.0,6.0,3.0,4.0,33.0,29.2,7.0,1.054,1.0,0.778,1.5,18.7,30.8,19.3,32.9,4.3,19.4,20.5,33.4,221.0,130.0,13.7,TOR,107,1,0,240.0,240.0,41.0,83.0,0.494,9.0,25.0,0.36,18.0,20.0,0.9,8.0,30.0,38.0,23.0,2.0,7.0,9.0,22.0,109.0,,,0.594,0.548,0.301,0.241,20.0,75.0,47.5,56.1,2.2,11.1,8.9,100.0,120.4,118.2,,,,9.0,18.0,0.818,4.0,8.0,0.8,7.0,8.0,1.0,5.0,6.0,10.0,6.0,1.0,2.0,3.0,4.0,29.0,25.8,13.0,0.999,1.0,0.667,0.727,17.2,40.1,20.1,31.8,1.7,5.4,33.3,29.1,200.0,128.0,15.4,CHI,109,0,2016,2016-03-14,False
1040,240.0,240.0,35.0,88.0,0.398,10.0,43.0,0.233,5.0,8.0,0.625,13.0,26.0,39.0,18.0,6.0,3.0,8.0,16.0,85.0,,,0.464,0.455,0.489,0.091,28.9,76.5,49.4,51.4,7.3,6.8,8.0,100.0,104.1,115.1,,,,10.0,23.0,1.0,2.0,10.0,0.5,2.0,2.0,1.0,6.0,8.0,12.0,5.0,2.0,2.0,3.0,3.0,23.0,18.7,6.0,1.0,1.0,0.833,0.667,19.8,33.0,19.8,33.2,3.7,11.5,20.5,32.9,206.0,125.0,9.7,CLE,85,0,1,240.0,240.0,35.0,71.0,0.493,12.0,27.0,0.444,12.0,14.0,0.857,8.0,32.0,40.0,20.0,3.0,4.0,13.0,15.0,94.0,,,0.609,0.577,0.38,0.197,23.5,71.1,50.6,57.1,3.7,8.9,14.4,100.0,115.1,104.1,,,,9.0,16.0,0.75,4.0,9.0,1.0,6.0,7.0,1.0,2.0,9.0,11.0,10.0,1.0,3.0,3.0,3.0,28.0,19.3,18.0,0.875,0.875,0.833,0.467,14.8,29.8,20.8,49.7,4.6,10.0,100.0,37.8,187.0,115.0,11.0,UTA,94,1,2016,2016-03-14,False
1041,240.0,240.0,35.0,71.0,0.493,12.0,27.0,0.444,12.0,14.0,0.857,8.0,32.0,40.0,20.0,3.0,4.0,13.0,15.0,94.0,,,0.609,0.577,0.38,0.197,23.5,71.1,50.6,57.1,3.7,8.9,14.4,100.0,115.1,104.1,,,,9.0,16.0,0.75,4.0,9.0,1.0,6.0,7.0,1.0,2.0,9.0,11.0,10.0,1.0,3.0,3.0,3.0,28.0,19.3,18.0,0.875,0.875,0.833,0.467,14.8,29.8,20.8,49.7,4.6,10.0,100.0,37.8,187.0,115.0,11.0,UTA,94,1,0,240.0,240.0,35.0,88.0,0.398,10.0,43.0,0.233,5.0,8.0,0.625,13.0,26.0,39.0,18.0,6.0,3.0,8.0,16.0,85.0,,,0.464,0.455,0.489,0.091,28.9,76.5,49.4,51.4,7.3,6.8,8.0,100.0,104.1,115.1,,,,10.0,23.0,1.0,2.0,10.0,0.5,2.0,2.0,1.0,6.0,8.0,12.0,5.0,2.0,2.0,3.0,3.0,23.0,18.7,6.0,1.0,1.0,0.833,0.667,19.8,33.0,19.8,33.2,3.7,11.5,20.5,32.9,206.0,125.0,9.7,CLE,85,0,2016,2016-03-14,True
1042,240.0,240.0,32.0,79.0,0.405,3.0,23.0,0.13,14.0,22.0,0.636,11.0,28.0,39.0,17.0,5.0,4.0,21.0,21.0,81.0,,,0.457,0.424,0.291,0.278,23.9,84.8,49.4,53.1,5.1,5.6,19.1,100.0,82.0,125.5,,,,8.0,13.0,1.0,1.0,4.0,0.5,4.0,4.0,1.0,5.0,7.0,12.0,4.0,2.0,2.0,5.0,5.0,18.0,12.2,-4.0,1.0,1.0,0.75,2.0,19.6,38.2,27.4,26.3,4.4,8.0,50.0,28.6,156.0,131.0,10.9,DET,81,0,1,240.0,240.0,51.0,90.0,0.567,8.0,18.0,0.444,14.0,18.0,0.778,5.0,35.0,40.0,34.0,11.0,3.0,10.0,22.0,124.0,,,0.633,0.611,0.2,0.2,15.2,76.1,50.6,66.7,11.1,5.4,9.3,100.0,125.5,82.0,,,,8.0,13.0,1.0,2.0,5.0,1.0,4.0,5.0,1.0,2.0,6.0,6.0,12.0,2.0,2.0,2.0,4.0,20.0,18.3,36.0,1.042,1.5,1.0,1.0,24.4,59.3,34.6,51.0,10.2,5.3,41.0,33.9,169.0,93.0,24.4,WAS,124,1,2016,2016-03-14,False
1043,240.0,240.0,51.0,90.0,0.567,8.0,18.0,0.444,14.0,18.0,0.778,5.0,35.0,40.0,34.0,11.0,3.0,10.0,22.0,124.0,,,0.633,0.611,0.2,0.2,15.2,76.1,50.6,66.7,11.1,5.4,9.3,100.0,125.5,82.0,,,,8.0,13.0,1.0,2.0,5.0,1.0,4.0,5.0,1.0,2.0,6.0,6.0,12.0,2.0,2.0,2.0,4.0,20.0,18.3,36.0,1.042,1.5,1.0,1.0,24.4,59.3,34.6,51.0,10.2,5.3,41.0,33.9,169.0,93.0,24.4,WAS,124,1,0,240.0,240.0,32.0,79.0,0.405,3.0,23.0,0.13,14.0,22.0,0.636,11.0,28.0,39.0,17.0,5.0,4.0,21.0,21.0,81.0,,,0.457,0.424,0.291,0.278,23.9,84.8,49.4,53.1,5.1,5.6,19.1,100.0,82.0,125.5,,,,8.0,13.0,1.0,1.0,4.0,0.5,4.0,4.0,1.0,5.0,7.0,12.0,4.0,2.0,2.0,5.0,5.0,18.0,12.2,-4.0,1.0,1.0,0.75,2.0,19.6,38.2,27.4,26.3,4.4,8.0,50.0,28.6,156.0,131.0,10.9,DET,81,0,2016,2016-03-14,True
1044,240.0,240.0,41.0,88.0,0.466,11.0,30.0,0.367,21.0,26.0,0.808,9.0,25.0,34.0,26.0,6.0,4.0,17.0,21.0,114.0,,,0.573,0.528,0.341,0.295,19.1,64.1,39.5,63.4,5.9,6.1,14.6,100.0,111.4,128.0,,,,8.0,16.0,0.667,5.0,10.0,0.5,5.0,6.0,1.0,3.0,6.0,8.0,6.0,2.0,1.0,5.0,5.0,20.0,14.9,8.0,0.82,0.75,1.0,0.857,10.5,28.8,17.4,37.3,4.6,3.8,40.0,32.1,150.0,137.0,2.4,PHI,114,0,1,240.0,240.0,47.0,90.0,0.522,10.0,24.0,0.417,27.0,31.0,0.871,14.0,38.0,52.0,23.0,12.0,3.0,13.0,20.0,131.0,,,0.632,0.578,0.267,0.344,35.9,80.9,60.5,48.9,11.7,5.2,11.1,100.0,128.0,111.4,,,,17.0,27.0,0.667,4.0,9.0,1.0,6.0,7.0,1.0,5.0,12.0,16.0,4.0,3.0,3.0,3.0,6.0,44.0,32.3,25.0,0.883,0.833,1.0,2.0,16.6,37.5,27.3,22.7,8.6,7.6,66.7,37.0,172.0,120.0,8.8,BRK,131,1,2016,2016-03-15,False
1045,240.0,240.0,47.0,90.0,0.522,10.0,24.0,0.417,27.0,31.0,0.871,14.0,38.0,52.0,23.0,12.0,3.0,13.0,20.0,131.0,,,0.632,0.578,0.267,0.344,35.9,80.9,60.5,48.9,11.7,5.2,11.1,100.0,128.0,111.4,,,,17.0,27.0,0.667,4.0,9.0,1.0,6.0,7.0,1.0,5.0,12.0,16.0,4.0,3.0,3.0,3.0,6.0,44.0,32.3,25.0,0.883,0.833,1.0,2.0,16.6,37.5,27.3,22.7,8.6,7.6,66.7,37.0,172.0,120.0,8.8,BRK,131,1,0,240.0,240.0,41.0,88.0,0.466,11.0,30.0,0.367,21.0,26.0,0.808,9.0,25.0,34.0,26.0,6.0,4.0,17.0,21.0,114.0,,,0.573,0.528,0.341,0.295,19.1,64.1,39.5,63.4,5.9,6.1,14.6,100.0,111.4,128.0,,,,8.0,16.0,0.667,5.0,10.0,0.5,5.0,6.0,1.0,3.0,6.0,8.0,6.0,2.0,1.0,5.0,5.0,20.0,14.9,8.0,0.82,0.75,1.0,0.857,10.5,28.8,17.4,37.3,4.6,3.8,40.0,32.1,150.0,137.0,2.4,PHI,114,0,2016,2016-03-15,True
1046,240.0,240.0,36.0,94.0,0.383,8.0,31.0,0.258,18.0,22.0,0.818,17.0,33.0,50.0,23.0,6.0,3.0,14.0,21.0,98.0,,,0.473,0.426,0.33,0.234,33.3,75.0,52.6,63.9,6.2,4.2,11.9,100.0,101.4,106.6,,,,7.0,18.0,0.667,3.0,11.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,1.0,3.0,4.0,21.0,16.7,7.0,0.667,0.667,0.667,0.545,20.6,33.4,22.1,37.8,3.3,5.7,17.9,37.8,128.0,113.0,9.6,BOS,98,0,1,240.0,240.0,39.0,84.0,0.464,5.0,12.0,0.417,20.0,28.0,0.714,11.0,34.0,45.0,18.0,9.0,7.0,14.0,18.0,103.0,,,0.535,0.494,0.143,0.333,25.0,66.7,47.4,46.2,9.3,11.1,12.7,100.0,106.6,101.4,,,,9.0,16.0,1.0,2.0,5.0,1.0,6.0,8.0,1.0,2.0,6.0,7.0,6.0,4.0,3.0,4.0,4.0,25.0,22.4,19.0,1.0,1.0,0.417,0.889,8.9,32.6,17.5,26.7,5.7,8.7,50.0,27.2,136.0,110.0,13.3,IND,103,1,2016,2016-03-15,False
1047,240.0,240.0,39.0,84.0,0.464,5.0,12.0,0.417,20.0,28.0,0.714,11.0,34.0,45.0,18.0,9.0,7.0,14.0,18.0,103.0,,,0.535,0.494,0.143,0.333,25.0,66.7,47.4,46.2,9.3,11.1,12.7,100.0,106.6,101.4,,,,9.0,16.0,1.0,2.0,5.0,1.0,6.0,8.0,1.0,2.0,6.0,7.0,6.0,4.0,3.0,4.0,4.0,25.0,22.4,19.0,1.0,1.0,0.417,0.889,8.9,32.6,17.5,26.7,5.7,8.7,50.0,27.2,136.0,110.0,13.3,IND,103,1,0,240.0,240.0,36.0,94.0,0.383,8.0,31.0,0.258,18.0,22.0,0.818,17.0,33.0,50.0,23.0,6.0,3.0,14.0,21.0,98.0,,,0.473,0.426,0.33,0.234,33.3,75.0,52.6,63.9,6.2,4.2,11.9,100.0,101.4,106.6,,,,7.0,18.0,0.667,3.0,11.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,1.0,3.0,4.0,21.0,16.7,7.0,0.667,0.667,0.667,0.545,20.6,33.4,22.1,37.8,3.3,5.7,17.9,37.8,128.0,113.0,9.6,BOS,98,0,2016,2016-03-15,True
1048,240.0,240.0,38.0,79.0,0.481,4.0,18.0,0.222,26.0,33.0,0.788,5.0,36.0,41.0,26.0,17.0,8.0,17.0,17.0,106.0,,,0.567,0.506,0.228,0.418,11.4,78.3,45.6,68.4,16.2,13.8,15.4,100.0,101.1,93.5,,,,10.0,16.0,1.0,1.0,5.0,1.0,13.0,15.0,1.0,2.0,8.0,8.0,12.0,4.0,4.0,6.0,4.0,22.0,22.3,18.0,1.031,1.0,1.0,2.0,18.3,23.1,17.9,44.3,9.1,13.5,38.1,34.7,215.0,103.0,7.0,SAC,106,0,1,240.0,240.0,37.0,84.0,0.44,5.0,26.0,0.192,19.0,26.0,0.731,10.0,39.0,49.0,20.0,10.0,5.0,22.0,23.0,98.0,,,0.513,0.47,0.31,0.31,21.7,88.6,54.4,54.1,9.5,8.2,18.7,100.0,93.5,101.1,,,,6.0,16.0,1.0,2.0,8.0,0.333,9.0,11.0,0.818,4.0,9.0,11.0,6.0,4.0,2.0,5.0,4.0,17.0,13.0,17.0,1.0,1.0,0.667,1.222,15.4,39.2,19.2,52.7,7.3,12.9,33.3,30.7,202.0,109.0,7.0,LAL,98,1,2016,2016-03-15,True
1049,240.0,240.0,37.0,84.0,0.44,5.0,26.0,0.192,19.0,26.0,0.731,10.0,39.0,49.0,20.0,10.0,5.0,22.0,23.0,98.0,,,0.513,0.47,0.31,0.31,21.7,88.6,54.4,54.1,9.5,8.2,18.7,100.0,93.5,101.1,,,,6.0,16.0,1.0,2.0,8.0,0.333,9.0,11.0,0.818,4.0,9.0,11.0,6.0,4.0,2.0,5.0,4.0,17.0,13.0,17.0,1.0,1.0,0.667,1.222,15.4,39.2,19.2,52.7,7.3,12.9,33.3,30.7,202.0,109.0,7.0,LAL,98,1,0,240.0,240.0,38.0,79.0,0.481,4.0,18.0,0.222,26.0,33.0,0.788,5.0,36.0,41.0,26.0,17.0,8.0,17.0,17.0,106.0,,,0.567,0.506,0.228,0.418,11.4,78.3,45.6,68.4,16.2,13.8,15.4,100.0,101.1,93.5,,,,10.0,16.0,1.0,1.0,5.0,1.0,13.0,15.0,1.0,2.0,8.0,8.0,12.0,4.0,4.0,6.0,4.0,22.0,22.3,18.0,1.031,1.0,1.0,2.0,18.3,23.1,17.9,44.3,9.1,13.5,38.1,34.7,215.0,103.0,7.0,SAC,106,0,2016,2016-03-15,False
1050,240.0,240.0,39.0,83.0,0.47,14.0,30.0,0.467,15.0,17.0,0.882,13.0,35.0,48.0,27.0,4.0,8.0,10.0,23.0,107.0,,,0.591,0.554,0.361,0.205,32.5,77.8,56.5,69.2,4.7,12.5,10.0,100.0,126.9,105.5,,,,6.0,15.0,0.857,4.0,9.0,0.667,11.0,13.0,1.0,3.0,11.0,13.0,11.0,1.0,2.0,2.0,5.0,25.0,26.8,21.0,0.857,0.857,0.75,2.0,14.5,47.1,29.5,61.5,2.9,7.5,100.0,49.6,180.0,115.0,23.7,TOR,107,0,1,240.0,240.0,34.0,77.0,0.442,2.0,13.0,0.154,19.0,26.0,0.731,10.0,27.0,37.0,18.0,8.0,3.0,7.0,16.0,89.0,,,0.503,0.455,0.169,0.338,22.2,67.5,43.5,52.9,9.5,5.7,7.3,100.0,105.5,126.9,,,,7.0,16.0,0.667,1.0,3.0,0.5,6.0,11.0,1.0,2.0,10.0,12.0,9.0,3.0,3.0,1.0,4.0,18.0,20.2,3.0,0.667,0.667,1.0,0.917,18.6,34.2,19.3,47.7,16.3,7.7,50.0,35.0,121.0,135.0,11.7,MIL,89,1,2016,2016-03-15,True
1051,240.0,240.0,34.0,77.0,0.442,2.0,13.0,0.154,19.0,26.0,0.731,10.0,27.0,37.0,18.0,8.0,3.0,7.0,16.0,89.0,,,0.503,0.455,0.169,0.338,22.2,67.5,43.5,52.9,9.5,5.7,7.3,100.0,105.5,126.9,,,,7.0,16.0,0.667,1.0,3.0,0.5,6.0,11.0,1.0,2.0,10.0,12.0,9.0,3.0,3.0,1.0,4.0,18.0,20.2,3.0,0.667,0.667,1.0,0.917,18.6,34.2,19.3,47.7,16.3,7.7,50.0,35.0,121.0,135.0,11.7,MIL,89,1,0,240.0,240.0,39.0,83.0,0.47,14.0,30.0,0.467,15.0,17.0,0.882,13.0,35.0,48.0,27.0,4.0,8.0,10.0,23.0,107.0,,,0.591,0.554,0.361,0.205,32.5,77.8,56.5,69.2,4.7,12.5,10.0,100.0,126.9,105.5,,,,6.0,15.0,0.857,4.0,9.0,0.667,11.0,13.0,1.0,3.0,11.0,13.0,11.0,1.0,2.0,2.0,5.0,25.0,26.8,21.0,0.857,0.857,0.75,2.0,14.5,47.1,29.5,61.5,2.9,7.5,100.0,49.6,180.0,115.0,23.7,TOR,107,0,2016,2016-03-15,False
1052,240.0,240.0,40.0,80.0,0.5,9.0,24.0,0.375,21.0,24.0,0.875,7.0,30.0,37.0,23.0,8.0,1.0,16.0,19.0,110.0,,,0.607,0.556,0.3,0.3,19.4,83.3,51.4,57.5,8.2,1.8,15.0,100.0,113.0,119.2,,,,6.0,12.0,0.667,2.0,5.0,1.0,6.0,6.0,1.0,3.0,7.0,8.0,8.0,3.0,1.0,3.0,4.0,18.0,14.7,13.0,0.751,0.688,0.5,0.75,15.8,41.1,23.5,31.4,4.5,3.4,33.3,26.1,140.0,125.0,8.5,DEN,110,0,1,240.0,240.0,44.0,81.0,0.543,8.0,25.0,0.32,20.0,25.0,0.8,6.0,29.0,35.0,28.0,7.0,4.0,13.0,20.0,116.0,,,0.63,0.593,0.309,0.309,16.7,80.6,48.6,63.6,7.2,7.1,12.4,100.0,119.2,113.0,,,,11.0,19.0,1.0,5.0,9.0,0.556,5.0,6.0,0.833,4.0,9.0,13.0,11.0,1.0,2.0,3.0,5.0,30.0,21.3,17.0,0.904,1.0,0.75,1.5,19.1,42.9,31.0,50.5,3.5,6.4,42.9,30.5,146.0,119.0,8.1,ORL,116,1,2016,2016-03-15,False
1053,240.0,240.0,44.0,81.0,0.543,8.0,25.0,0.32,20.0,25.0,0.8,6.0,29.0,35.0,28.0,7.0,4.0,13.0,20.0,116.0,,,0.63,0.593,0.309,0.309,16.7,80.6,48.6,63.6,7.2,7.1,12.4,100.0,119.2,113.0,,,,11.0,19.0,1.0,5.0,9.0,0.556,5.0,6.0,0.833,4.0,9.0,13.0,11.0,1.0,2.0,3.0,5.0,30.0,21.3,17.0,0.904,1.0,0.75,1.5,19.1,42.9,31.0,50.5,3.5,6.4,42.9,30.5,146.0,119.0,8.1,ORL,116,1,0,240.0,240.0,40.0,80.0,0.5,9.0,24.0,0.375,21.0,24.0,0.875,7.0,30.0,37.0,23.0,8.0,1.0,16.0,19.0,110.0,,,0.607,0.556,0.3,0.3,19.4,83.3,51.4,57.5,8.2,1.8,15.0,100.0,113.0,119.2,,,,6.0,12.0,0.667,2.0,5.0,1.0,6.0,6.0,1.0,3.0,7.0,8.0,8.0,3.0,1.0,3.0,4.0,18.0,14.7,13.0,0.751,0.688,0.5,0.75,15.8,41.1,23.5,31.4,4.5,3.4,33.3,26.1,140.0,125.0,8.5,DEN,110,0,2016,2016-03-15,True
1054,240.0,240.0,32.0,69.0,0.464,8.0,19.0,0.421,15.0,22.0,0.682,5.0,22.0,27.0,15.0,5.0,4.0,15.0,17.0,87.0,,,0.553,0.522,0.275,0.319,14.3,64.7,39.1,46.9,5.8,6.5,16.0,100.0,101.6,126.2,,,,9.0,16.0,0.875,3.0,7.0,1.0,4.0,4.0,1.0,3.0,11.0,14.0,8.0,3.0,1.0,4.0,4.0,22.0,20.8,2.0,0.82,0.875,0.538,4.0,11.2,42.4,26.6,60.8,5.1,3.7,29.1,32.0,156.0,135.0,13.5,LAC,87,0,1,240.0,240.0,44.0,82.0,0.537,8.0,20.0,0.4,12.0,16.0,0.75,12.0,30.0,42.0,25.0,6.0,4.0,10.0,21.0,108.0,,,0.606,0.585,0.244,0.195,35.3,85.7,60.9,56.8,7.0,8.0,10.1,100.0,126.2,101.6,,,,9.0,16.0,0.8,4.0,5.0,0.8,3.0,4.0,1.0,4.0,5.0,7.0,6.0,3.0,2.0,3.0,4.0,20.0,16.6,23.0,1.2,1.2,1.0,0.4,33.7,72.8,36.9,38.6,5.1,13.4,50.0,30.6,218.0,110.0,26.3,SAS,108,1,2016,2016-03-15,False
